id,lat,lon,user,uid,version,changeset,timestamp
364496509,52.5205388,13.3804317,Bot45715,111462,2,15745197,2013-04-16T05:59:45Z
364496515,52.5219795,13.3845116,MorbZ,42705,4,40005349,2016-06-13T23:15:34Z
364496532,52.5214726,13.3839152,MorbZ,42705,4,40005349,2016-06-13T23:15:34Z
364496542,52.5215442,13.3838089,MorbZ,42705,4,40005349,2016-06-13T23:15:34Z
364496548,52.5215945,13.3837762,MorbZ,42705,4,40005349,2016-06-13T23:15:34Z
364496554,52.521622,13.3837682,MorbZ,42705,4,40005349,2016-06-13T23:15:34Z
364496560,52.5216914,13.3837745,MorbZ,42705,4,40005349,2016-06-13T23:15:34Z
364496565,52.5213091,13.3836564,MorbZ,42705,3,40005349,2016-06-13T23:15:34Z
364496569,52.5209391,13.3849902,anbr,43566,4,34376083,2015-10-01T19:36:41Z
364496575,52.5214498,13.3829355,MorbZ,42705,4,40005349,2016-06-13T23:15:34Z
364496579,52.521045,13.3848988,MorbZ,42705,3,40005349,2016-06-13T23:15:34Z
364496598,52.5215208,13.3838335,MorbZ,42705,3,40005349,2016-06-13T23:15:34Z
364496601,52.5217746,13.3839749,MorbZ,42705,5,40005349,2016-06-13T23:15:34Z
364496603,52.5218568,13.3843193,MorbZ,42705,4,40005349,2016-06-13T23:15:34Z
364496607,52.5215769,13.3844988,MorbZ,42705,4,40005349,2016-06-13T23:15:34Z
364496614,52.5215102,13.3840967,MorbZ,42705,5,40005349,2016-06-13T23:15:34Z
364496619,52.5212395,13.3849864,MorbZ,42705,3,40005349,2016-06-13T23:15:34Z
364496624,52.5211693,13.3841765,MorbZ,42705,3,40005349,2016-06-13T23:15:34Z
364496644,52.5211133,13.384394,MorbZ,42705,3,40005349,2016-06-13T23:15:34Z
364496648,52.521007,13.3848086,MorbZ,42705,3,40005349,2016-06-13T23:15:34Z
365516587,52.5158884,13.3930342,anbr,43566,10,29185491,2015-03-01T20:34:41Z
365516692,52.5159257,13.3931545,wicking,102755,7,5265375,2010-07-19T21:25:04Z
365516693,52.5159435,13.3934914,Biff,329453,18,20421130,2014-02-06T22:32:15Z
365516694,52.5160461,13.3940709,Biff,329453,22,20421147,2014-02-06T22:33:06Z
365516784,52.5161839,13.3946847,Biff,329453,12,20421130,2014-02-06T22:32:16Z
365714322,52.5152108,13.3971458,Balgofil,95702,3,35667672,2015-11-30T15:10:51Z
365714328,52.5148564,13.3895901,Balgofil,95702,3,35667672,2015-11-30T15:10:50Z
365714332,52.5200552,13.3883671,Balgofil,95702,5,35667672,2015-11-30T15:10:51Z
366500576,52.5200757,13.3890987,tklug,2415107,4,29897296,2015-04-01T06:37:26Z
366500577,52.520037,13.3888327,nurinfo,209498,4,15184900,2013-02-27T12:31:17Z
366500578,52.5200567,13.3888091,nurinfo,209498,4,15184900,2013-02-27T12:31:17Z
366500579,52.519966,13.3873653,Bot45715,111462,2,14204252,2012-12-08T19:05:15Z
366500581,52.5201373,13.3870883,Gavaasuren,2144605,7,29780334,2015-03-27T15:32:23Z
366500582,52.5201775,13.3871074,Gavaasuren,2144605,7,29780334,2015-03-27T15:32:23Z
366500583,52.520329,13.3869435,haytigran,360562,3,45776679,2017-02-03T12:15:11Z
366500584,52.5203721,13.387042,mapper999,165061,4,14304641,2012-12-17T12:09:27Z
366500585,52.5201381,13.3864909,Bot45715,111462,2,14204252,2012-12-08T19:05:15Z
366500586,52.5202482,13.3865397,mapper999,165061,2,14304641,2012-12-17T12:09:27Z
366500587,52.520284,13.3865667,mapper999,165061,2,14304641,2012-12-17T12:09:27Z
366500588,52.520415,13.3865359,mapper999,165061,2,14304641,2012-12-17T12:09:27Z
367942386,52.5133576,13.3882195,MorbZ,42705,4,39318100,2016-05-14T19:01:19Z
367942387,52.513349,13.3880598,MorbZ,42705,4,39318100,2016-05-14T19:01:19Z
367942388,52.5133361,13.3878409,MorbZ,42705,4,39318100,2016-05-14T19:01:19Z
367942392,52.5133311,13.387757,MorbZ,42705,4,39318100,2016-05-14T19:01:19Z
367942395,52.5133905,13.3877448,MorbZ,42705,4,39318100,2016-05-14T19:01:19Z
367942402,52.5135504,13.38771,MorbZ,42705,4,39318100,2016-05-14T19:01:19Z
367942404,52.5135938,13.3865062,MorbZ,42705,5,39318100,2016-05-14T19:01:19Z
367942405,52.5129161,13.3866174,MorbZ,42705,5,39318100,2016-05-14T19:01:19Z
367942407,52.5130172,13.3882696,burts,97529,4,34733388,2015-10-19T14:02:56Z
367942408,52.5136172,13.3868552,MorbZ,42705,4,39318100,2016-05-14T19:01:19Z
367942409,52.5134677,13.3867376,MorbZ,42705,4,39318100,2016-05-14T19:01:19Z
367942410,52.5133338,13.3867588,MorbZ,42705,4,39318100,2016-05-14T19:01:19Z
367942411,52.513343,13.3869019,MorbZ,42705,4,39318100,2016-05-14T19:01:19Z
367942412,52.5136358,13.3871339,MorbZ,42705,4,39318100,2016-05-14T19:01:19Z
367942413,52.5133381,13.3869026,MorbZ,42705,4,39318100,2016-05-14T19:01:19Z
367942417,52.5133442,13.3869858,MorbZ,42705,4,39318100,2016-05-14T19:01:19Z
367942418,52.5133379,13.3869861,MorbZ,42705,4,39318100,2016-05-14T19:01:20Z
367942419,52.5130488,13.3868513,MorbZ,42705,4,39318100,2016-05-14T19:01:20Z
367942420,52.5130595,13.3870051,MorbZ,42705,7,39318100,2016-05-14T19:01:20Z
367942421,52.5130925,13.3873199,MorbZ,42705,7,39318100,2016-05-14T19:01:20Z
367942422,52.513254,13.387292,MorbZ,42705,5,39318100,2016-05-14T19:01:20Z
367944590,52.5163109,13.3863942,Bot45715,111462,8,15698305,2013-04-12T08:19:17Z
367944591,52.5161891,13.3864135,Bot45715,111462,6,15698305,2013-04-12T08:19:18Z
367944592,52.5161766,13.3862011,Bot45715,111462,6,15698305,2013-04-12T08:19:18Z
367944593,52.5160509,13.3862211,Bot45715,111462,6,15698305,2013-04-12T08:19:18Z
367944594,52.5160635,13.3864347,Bot45715,111462,6,15698305,2013-04-12T08:19:18Z
367944595,52.5157625,13.3864826,Bot45715,111462,6,15698305,2013-04-12T08:19:18Z
367944596,52.5157665,13.386551,Bot45715,111462,6,15698305,2013-04-12T08:19:18Z
367944597,52.5155888,13.3865793,Bot45715,111462,6,15698305,2013-04-12T08:19:18Z
367944598,52.5156459,13.387549,Bot45715,111462,6,15698305,2013-04-12T08:19:18Z
367944599,52.5163721,13.3874334,Bot45715,111462,6,15698305,2013-04-12T08:19:19Z
367944600,52.5165671,13.3864211,Bot45715,111462,3,15698264,2013-04-12T08:14:02Z
367944601,52.5164446,13.3864407,Bot45715,111462,3,15698264,2013-04-12T08:14:02Z
367944602,52.5165041,13.3874454,Bot45715,111462,3,15698264,2013-04-12T08:14:02Z
367944603,52.5166267,13.3874258,Bot45715,111462,3,15698264,2013-04-12T08:14:03Z
367944604,52.513514,13.3852377,Bot45715,111462,2,29206890,2015-03-02T19:45:57Z
367944605,52.5135612,13.3862458,Bot45715,111462,3,29206890,2015-03-02T19:45:57Z
367944606,52.5128949,13.3863306,Bot45715,111462,3,29206890,2015-03-02T19:45:57Z
367944607,52.5128575,13.3857826,Bot45715,111462,3,29206890,2015-03-02T19:45:57Z
367944608,52.5132043,13.3857334,Bot45715,111462,3,29206890,2015-03-02T19:45:57Z
367944609,52.5131919,13.3855333,Bot45715,111462,2,29206890,2015-03-02T19:45:57Z
367944610,52.5128468,13.3856184,Bot45715,111462,3,29206890,2015-03-02T19:45:57Z
367944611,52.5128399,13.3855208,Bot45715,111462,3,29206890,2015-03-02T19:45:57Z
367944612,52.513442,13.3860369,rbuch703,687237,3,30258822,2015-04-16T09:16:32Z
367944613,52.5133959,13.3860448,rbuch703,687237,3,30258822,2015-04-16T09:16:32Z
367944614,52.5134006,13.3861201,rbuch703,687237,3,30258822,2015-04-16T09:16:32Z
367944615,52.5134467,13.3861122,rbuch703,687237,3,30258822,2015-04-16T09:16:32Z
367944616,52.5133539,13.3852833,Bot45715,111462,2,29206890,2015-03-02T19:45:57Z
367944617,52.5132461,13.38533,Bot45715,111462,2,29206890,2015-03-02T19:45:57Z
367944618,52.5133665,13.3854499,Bot45715,111462,2,29206890,2015-03-02T19:45:58Z
367944619,52.5132564,13.3854622,Bot45715,111462,2,29206890,2015-03-02T19:45:58Z
367944620,52.5134163,13.3857876,Bot45715,111462,2,29206890,2015-03-02T19:45:58Z
367944621,52.5132606,13.3858288,Bot45715,111462,2,29206890,2015-03-02T19:45:58Z
367944622,52.5132646,13.3858898,Bot45715,111462,2,29206890,2015-03-02T19:45:58Z
367944623,52.5132989,13.3858849,Bot45715,111462,2,29206890,2015-03-02T19:45:58Z
367944624,52.513303,13.3859529,Bot45715,111462,2,29206890,2015-03-02T19:45:58Z
367944625,52.5134378,13.3859457,Bot45715,111462,2,29206890,2015-03-02T19:45:58Z
367944626,52.5130345,13.3860175,Bot45715,111462,2,29206890,2015-03-02T19:45:58Z
367944627,52.5129871,13.3860258,Bot45715,111462,2,29206890,2015-03-02T19:45:58Z
367944628,52.5129959,13.3861545,Bot45715,111462,2,29206890,2015-03-02T19:45:58Z
367944629,52.5130378,13.3861284,Bot45715,111462,2,29206890,2015-03-02T19:45:58Z
367944630,52.5131122,13.3861357,MorbZ,42705,3,39314623,2016-05-14T16:12:56Z
367944632,52.5131193,13.3859117,MorbZ,42705,3,39314623,2016-05-14T16:12:56Z
367944635,52.5131298,13.3860793,MorbZ,42705,3,39314623,2016-05-14T16:12:56Z
367944638,52.5130558,13.3860911,MorbZ,42705,3,39314623,2016-05-14T16:12:56Z
367944642,52.5130727,13.386333,MorbZ,42705,3,39314623,2016-05-14T16:12:56Z
367944644,52.5131639,13.3861557,MorbZ,42705,3,39314623,2016-05-14T16:12:56Z
367944647,52.5132898,13.3860611,rbuch703,687237,3,30258822,2015-04-16T09:16:33Z
367944650,52.5132235,13.3860707,rbuch703,687237,3,30258822,2015-04-16T09:16:33Z
367944653,52.5132299,13.3861906,rbuch703,687237,3,30258822,2015-04-16T09:16:33Z
367944656,52.5132962,13.386181,rbuch703,687237,3,30258822,2015-04-16T09:16:33Z
367944659,52.5126563,13.3856056,MorbZ,42705,2,39313300,2016-05-14T14:54:40Z
367944662,52.5119968,13.3860609,MorbZ,42705,2,39313300,2016-05-14T14:54:40Z
367944665,52.5120233,13.3864909,MorbZ,42705,2,39313300,2016-05-14T14:54:40Z
367944671,52.5127047,13.3863838,MorbZ,42705,2,39313300,2016-05-14T14:54:40Z
367944674,52.5125847,13.3858725,MorbZ,42705,2,39313300,2016-05-14T14:54:40Z
367944675,52.5121377,13.3861648,MorbZ,42705,2,39313300,2016-05-14T14:54:40Z
367944676,52.512143,13.3863028,MorbZ,42705,2,39313300,2016-05-14T14:54:40Z
367944677,52.5126043,13.3861652,MorbZ,42705,2,39313300,2016-05-14T14:54:40Z
369348837,52.5179995,13.3937408,nurinfo,209498,9,18215839,2013-10-06T16:43:28Z
369600823,52.5199127,13.3884743,Uckermarker,2984567,8,44783825,2016-12-30T12:58:34Z
369600824,52.5198187,13.3893507,Bot45715,111462,4,14122106,2012-12-02T10:21:01Z
369600825,52.519777,13.3886223,Bot45715,111462,4,14122106,2012-12-02T10:21:01Z
369600826,52.5193679,13.3886855,Bot45715,111462,4,14122106,2012-12-02T10:21:01Z
369600827,52.5194096,13.389415,Bot45715,111462,10,14122106,2012-12-02T10:21:01Z
369600828,52.5196879,13.3893709,Bot45715,111462,4,14122106,2012-12-02T10:21:01Z
369600829,52.5195484,13.3893935,Bot45715,111462,12,14122106,2012-12-02T10:21:02Z
369600830,52.5195206,13.3888456,loominade,2973170,5,48118445,2017-04-25T10:01:16Z
369600831,52.5196617,13.3888254,loominade,2973170,5,48118445,2017-04-25T10:01:16Z
369600832,52.5191146,13.3889367,loominade,2973170,5,48118445,2017-04-25T10:01:16Z
369600833,52.5190111,13.3894776,Bot45715,111462,4,14122106,2012-12-02T10:21:02Z
369600834,52.519239,13.388709,Bot45715,111462,4,14122106,2012-12-02T10:21:02Z
369600835,52.5189809,13.388959,loominade,2973170,5,48118445,2017-04-25T10:01:16Z
369600836,52.5188714,13.3894992,Bot45715,111462,4,14122106,2012-12-02T10:21:03Z
369600837,52.5188299,13.3887722,Bot45715,111462,4,14122106,2012-12-02T10:21:03Z
369600838,52.5192805,13.3894349,Bot45715,111462,10,14122106,2012-12-02T10:21:03Z
369600839,52.5191471,13.3894555,Bot45715,111462,15,14122106,2012-12-02T10:21:03Z
369601773,52.5159981,13.3889194,BenSim,261789,3,15425950,2013-03-19T22:21:37Z
370446184,52.5191122,13.3905534,Bot45715,111462,3,17559555,2013-08-28T18:27:07Z
370506906,52.5186399,13.3886431,Bot45715,111462,8,17558688,2013-08-28T17:33:10Z
370506910,52.5186813,13.3892906,Bot45715,111462,8,17558688,2013-08-28T17:33:10Z
370506911,52.5181704,13.3893789,Bot45715,111462,6,17558688,2013-08-28T17:33:11Z
370506912,52.5181289,13.3887314,Bot45715,111462,6,17558688,2013-08-28T17:33:11Z
370508015,52.5196418,13.3896549,Bot45715,111462,43,14122106,2012-12-02T10:21:03Z
370508016,52.5196593,13.3899613,Bot45715,111462,26,14122106,2012-12-02T10:21:03Z
370508021,52.5190684,13.3900525,Bot45715,111462,26,14122106,2012-12-02T10:21:03Z
370508022,52.5190509,13.389746,Bot45715,111462,25,14122106,2012-12-02T10:21:04Z
370508489,52.5198397,13.3896243,Bot45715,111462,8,14122106,2012-12-02T10:21:04Z
370508490,52.5198675,13.3901103,Bot45715,111462,6,14122106,2012-12-02T10:21:04Z
370508491,52.5197436,13.3901294,Bot45715,111462,7,14122106,2012-12-02T10:21:04Z
372381649,52.5193059,13.3882042,tiototo,234873,2,12085184,2012-07-02T09:47:36Z
372381652,52.5184908,13.388358,Konrad Aust,115651,2,2927302,2009-10-23T08:31:30Z
372382300,52.5140571,13.3896719,tiototo,234873,2,12085184,2012-07-02T09:47:36Z
380498026,52.5123058,13.3897387,tiototo,234873,3,12085184,2012-07-02T09:47:44Z
380498027,52.5126226,13.3896637,tiototo,234873,3,12085184,2012-07-02T09:47:44Z
380498028,52.5127852,13.3896012,tiototo,234873,3,12085184,2012-07-02T09:47:44Z
380498029,52.5132081,13.3898055,RoterEmil,4179530,4,44858920,2017-01-02T23:40:06Z
380498032,52.5141987,13.3896244,RoterEmil,4179530,4,44101490,2016-12-02T00:43:13Z
380498033,52.5143032,13.38959,RoterEmil,4179530,4,44101490,2016-12-02T00:43:13Z
380498034,52.5145192,13.3896596,PatrickKaufmann,364815,14,37635679,2016-03-05T21:46:51Z
380498035,52.5150993,13.3895759,nurinfo,209498,4,15891358,2013-04-28T07:02:01Z
380498036,52.5152664,13.389473,nurinfo,209498,4,13805761,2012-11-09T07:21:46Z
380498037,52.515294,13.3895277,sunryser,717159,4,12129017,2012-07-06T10:54:31Z
380498038,52.5152925,13.3895931,RoterEmil,4179530,4,44101490,2016-12-02T00:43:13Z
380498042,52.5173283,13.38948,nurinfo,209498,5,15891358,2013-04-28T07:02:02Z
380498043,52.5172981,13.3885402,tiototo,234873,3,12085184,2012-07-02T09:47:45Z
380498044,52.5174273,13.3884985,tiototo,234873,3,12085184,2012-07-02T09:47:45Z
380498045,52.5133439,13.382687,nurinfo,209498,2,15891358,2013-04-28T07:02:02Z
380498047,52.5139525,13.3824285,nurinfo,209498,2,12945917,2012-09-01T19:08:32Z
380498048,52.5151011,13.3804858,nurinfo,209498,2,15891358,2013-04-28T07:02:02Z
380498051,52.5154012,13.381257,nurinfo,209498,2,14568576,2013-01-07T22:23:05Z
380498052,52.5155347,13.381157,nurinfo,209498,2,14568576,2013-01-07T22:23:05Z
380498053,52.5155888,13.3811153,nurinfo,209498,2,14568576,2013-01-07T22:23:05Z
380498054,52.5156633,13.3810879,nurinfo,209498,4,14568576,2013-01-07T22:23:05Z
380498055,52.5158411,13.3810528,nurinfo,209498,2,14568576,2013-01-07T22:23:05Z
380498056,52.515691,13.3812612,nurinfo,209498,2,14568576,2013-01-07T22:23:05Z
380498057,52.5156201,13.3812904,nurinfo,209498,2,14568576,2013-01-07T22:23:05Z
380498186,52.5187448,13.3804384,nurinfo,209498,2,13166513,2012-09-19T08:16:58Z
380498187,52.518542,13.3805051,nurinfo,209498,2,13166513,2012-09-19T08:16:58Z
380498188,52.5185794,13.3802783,nurinfo,209498,2,13166513,2012-09-19T08:16:58Z
380498189,52.51847,13.3803156,nurinfo,209498,2,13166513,2012-09-19T08:16:58Z
380498190,52.5183526,13.3803343,nurinfo,209498,2,13166513,2012-09-19T08:16:58Z
380498191,52.5183019,13.3803636,nurinfo,209498,2,13166513,2012-09-19T08:16:58Z
380498193,52.5174988,13.3804228,tiototo,234873,4,12085184,2012-07-02T09:47:45Z
380498203,52.517356,13.3804506,nurinfo,209498,4,14568576,2013-01-07T22:23:06Z
380498204,52.517305,13.3804578,nurinfo,209498,4,14568576,2013-01-07T22:23:06Z
380498205,52.5171799,13.3804833,cebelink,51219,3,1004772,2009-04-28T15:34:15Z
380498206,52.5170854,13.3805032,tiototo,234873,4,12085184,2012-07-02T09:47:45Z
380498207,52.5171235,13.3807773,nurinfo,209498,3,14568576,2013-01-07T22:23:06Z
380498208,52.5169817,13.3807985,nurinfo,209498,3,14568576,2013-01-07T22:23:06Z
380498209,52.516891,13.3808223,nurinfo,209498,3,14568576,2013-01-07T22:23:06Z
380498210,52.5167771,13.3808407,nurinfo,209498,3,14568576,2013-01-07T22:23:06Z
380498211,52.5166863,13.3809199,nurinfo,209498,2,14568576,2013-01-07T22:23:06Z
380498212,52.5166783,13.3804717,nurinfo,209498,2,14568576,2013-01-07T22:23:06Z
380498218,52.5166928,13.3810829,nurinfo,209498,5,14568576,2013-01-07T22:23:06Z
380498219,52.5167024,13.3812575,nurinfo,209498,2,14568576,2013-01-07T22:23:06Z
380498220,52.5168624,13.3815856,nurinfo,209498,2,14568576,2013-01-07T22:23:06Z
380498221,52.5167668,13.3822454,nurinfo,209498,3,14568576,2013-01-07T22:23:06Z
380498222,52.5163004,13.3812373,Man_yu,1515771,3,17140987,2013-07-29T15:34:15Z
380498223,52.5163195,13.3815723,nurinfo,209498,2,14568576,2013-01-07T22:23:06Z
380498224,52.5163302,13.3826609,nurinfo,209498,2,14568576,2013-01-07T22:23:07Z
380498225,52.5162466,13.3830832,nurinfo,209498,3,14568576,2013-01-07T22:23:07Z
380498226,52.5162821,13.3836895,nurinfo,209498,2,14568576,2013-01-07T22:23:07Z
380498227,52.5164315,13.384135,nurinfo,209498,2,14568576,2013-01-07T22:23:07Z
380498228,52.5168504,13.3841137,cebelink,51219,1,897649,2009-04-22T13:20:36Z
380498229,52.5170585,13.3839829,nurinfo,209498,2,15891358,2013-04-28T07:02:02Z
380498230,52.5170212,13.382833,nurinfo,209498,2,14568576,2013-01-07T22:23:07Z
380498231,52.5172533,13.3828063,nurinfo,209498,2,15891358,2013-04-28T07:02:02Z
380498232,52.5181992,13.3819325,nurinfo,209498,2,13166513,2012-09-19T08:16:59Z
380498233,52.5182579,13.3825302,nurinfo,209498,2,13166513,2012-09-19T08:16:59Z
380498234,52.5195226,13.3834493,cebelink,51219,1,897649,2009-04-22T13:20:36Z
380498235,52.5196773,13.3840043,cebelink,51219,1,897649,2009-04-22T13:20:36Z
380498236,52.5194452,13.384063,nurinfo,209498,2,13166513,2012-09-19T08:16:59Z
380498237,52.5193865,13.384151,RoterEmil,4179530,2,44513947,2016-12-19T11:39:06Z
380498238,52.5194212,13.38465,nurinfo,209498,2,14702562,2013-01-18T23:47:00Z
380498239,52.5195199,13.3848154,nurinfo,209498,2,14533129,2013-01-05T02:22:36Z
380498240,52.5194185,13.3848768,nurinfo,209498,2,14533129,2013-01-05T02:22:36Z
380498241,52.5192584,13.3848741,nurinfo,209498,2,14702562,2013-01-18T23:47:01Z
380498242,52.5189809,13.3846873,workshopaccount,2357880,2,25689852,2014-09-26T16:28:49Z
380498243,52.5188875,13.3851623,workshopaccount,2357880,2,25689852,2014-09-26T16:28:49Z
380498244,52.5186634,13.3852263,workshopaccount,2357880,2,25689852,2014-09-26T16:28:49Z
380498245,52.5185727,13.3850662,workshopaccount,2357880,2,25689852,2014-09-26T16:28:49Z
380498246,52.5185914,13.3847967,workshopaccount,2357880,2,25689852,2014-09-26T16:28:49Z
380498247,52.5185594,13.3844285,workshopaccount,2357880,2,25689852,2014-09-26T16:28:49Z
380498248,52.518538,13.3841697,workshopaccount,2357880,2,25689852,2014-09-26T16:28:49Z
380498249,52.5185327,13.3839376,nurinfo,209498,2,13166513,2012-09-19T08:16:59Z
380498250,52.5176562,13.3838882,nurinfo,209498,2,14568576,2013-01-07T22:23:07Z
380498251,52.5176802,13.3840857,nurinfo,209498,2,14568576,2013-01-07T22:23:07Z
380498252,52.5177202,13.3847767,nurinfo,209498,2,14568576,2013-01-07T22:23:07Z
380498253,52.5177416,13.3854651,nurinfo,209498,2,15891358,2013-04-28T07:02:14Z
380498254,52.5170319,13.3856225,nurinfo,209498,2,15891358,2013-04-28T07:02:02Z
380498255,52.5169785,13.3855718,nurinfo,209498,2,15891358,2013-04-28T07:02:02Z
380498256,52.5169305,13.3851876,nurinfo,209498,2,15891358,2013-04-28T07:02:02Z
380498257,52.5169385,13.3850142,nurinfo,209498,2,15891358,2013-04-28T07:02:02Z
380498258,52.5169331,13.3848648,nurinfo,209498,2,15891358,2013-04-28T07:02:03Z
380498260,52.5179524,13.3866818,tiototo,234873,3,12085184,2012-07-02T09:47:45Z
380498261,52.5178643,13.3869966,nurinfo,209498,2,14186173,2012-12-07T11:23:03Z
380498262,52.5178607,13.3871314,wasat,5453,3,15312246,2013-03-10T09:46:36Z
380498263,52.5178824,13.387463,wasat,5453,4,15312246,2013-03-10T09:46:36Z
380498264,52.5177671,13.3874906,nurinfo,209498,4,14186173,2012-12-07T11:23:03Z
380498265,52.5172011,13.3875764,anbr,43566,3,29185491,2015-03-01T20:34:41Z
380498266,52.5172,13.3875785,anbr,43566,4,29185491,2015-03-01T20:34:41Z
380498267,52.5172132,13.3877541,anbr,43566,4,29185491,2015-03-01T20:34:41Z
380498268,52.5179169,13.38812,luschi,1714220,9,46222740,2017-02-19T18:03:49Z
380498270,52.5179284,13.3888189,tiototo,234873,3,12085184,2012-07-02T09:47:46Z
380498275,52.5189009,13.3899355,nurinfo,209498,2,14678631,2013-01-16T22:59:13Z
380498276,52.5190129,13.3895833,tiototo,234873,3,12085184,2012-07-02T09:47:46Z
380498278,52.5191143,13.3898795,nurinfo,209498,2,14678631,2013-01-16T22:59:13Z
380498279,52.51964,13.3900449,nurinfo,209498,2,14678631,2013-01-16T22:59:13Z
380498281,52.5197217,13.3901133,tiototo,234873,3,12085184,2012-07-02T09:47:46Z
380498282,52.5198027,13.3898288,nurinfo,209498,2,14678631,2013-01-16T22:59:13Z
380498284,52.5198401,13.3895727,nurinfo,209498,2,14678631,2013-01-16T22:59:13Z
380498286,52.5198134,13.3894606,tiototo,234873,3,12085184,2012-07-02T09:47:46Z
380498288,52.5197947,13.3891564,tiototo,234873,3,12085184,2012-07-02T09:47:46Z
380498289,52.5192637,13.3890257,nurinfo,209498,2,14678631,2013-01-16T22:59:13Z
380498293,52.5188555,13.3887949,nurinfo,209498,2,14678631,2013-01-16T22:59:13Z
380498295,52.5190983,13.3886722,nurinfo,209498,2,14678631,2013-01-16T22:59:13Z
380498298,52.5184751,13.3879975,wheelmap_visitor,290680,16,48503939,2017-05-08T14:35:52Z
380498300,52.5193785,13.3885895,tiototo,234873,3,12085184,2012-07-02T09:47:46Z
380498301,52.5195546,13.3885735,tiototo,234873,3,12085184,2012-07-02T09:47:46Z
380498302,52.519736,13.3885975,nurinfo,209498,2,14678631,2013-01-16T22:57:12Z
380498303,52.5199601,13.3885735,nurinfo,209498,2,14678631,2013-01-16T22:57:12Z
380498304,52.5185527,13.3873848,tiototo,234873,3,12085184,2012-07-02T09:47:46Z
380498308,52.5185954,13.3855892,cebelink,51219,1,897649,2009-04-22T13:20:38Z
380498309,52.5189236,13.3855491,cebelink,51219,1,897649,2009-04-22T13:20:38Z
380498310,52.519129,13.3854798,cebelink,51219,1,897649,2009-04-22T13:20:38Z
380498311,52.5196413,13.3866644,toaster,10549,6,22951749,2014-06-15T20:22:04Z
380498312,52.5196413,13.3863949,nurinfo,209498,4,14533129,2013-01-05T02:22:36Z
380498313,52.519636,13.3862322,nurinfo,209498,2,14533129,2013-01-05T02:22:36Z
380498314,52.5196093,13.3858773,nurinfo,209498,2,14533129,2013-01-05T02:22:36Z
380498315,52.5195826,13.3855972,nurinfo,209498,2,14533129,2013-01-05T02:22:36Z
380498316,52.5195826,13.3853704,cebelink,51219,1,897649,2009-04-22T13:20:38Z
380498317,52.5194892,13.3854157,nurinfo,209498,2,14533129,2013-01-05T02:22:36Z
380498318,52.5193318,13.3854424,cebelink,51219,1,897649,2009-04-22T13:20:38Z
380498319,52.5202393,13.3859719,Bot45715,111462,2,14210508,2012-12-09T10:10:55Z
380498320,52.5204062,13.387274,tklug,2415107,4,29867928,2015-03-31T05:30:14Z
380498322,52.5215711,13.3865018,Krille von Stralau,597190,2,11301451,2012-04-14T17:28:10Z
380498323,52.5215984,13.3862509,cebelink,51219,1,897649,2009-04-22T13:20:38Z
380498324,52.5211048,13.3849715,cebelink,51219,1,897649,2009-04-22T13:20:38Z
380498325,52.5205605,13.3826569,nurinfo,209498,2,13166513,2012-09-19T08:16:59Z
380498326,52.5201869,13.3812668,nurinfo,209498,2,13166513,2012-09-19T08:16:59Z
380498327,52.5205124,13.3808532,nurinfo,209498,2,13166513,2012-09-19T08:18:26Z
380498328,52.5204511,13.3803009,nurinfo,209498,2,13166513,2012-09-19T08:17:00Z
380498329,52.5202243,13.3801075,nurinfo,209498,2,13166513,2012-09-19T08:17:00Z
380498330,52.520403,13.3800808,nurinfo,209498,2,13166513,2012-09-19T08:17:00Z
380498331,52.5204564,13.3800648,nurinfo,209498,2,13166513,2012-09-19T08:17:00Z
380498332,52.5205178,13.3800515,nurinfo,209498,2,13166513,2012-09-19T08:17:00Z
380498333,52.5205711,13.3800541,nurinfo,209498,2,13166513,2012-09-19T08:17:00Z
380498334,52.5206432,13.3800328,nurinfo,209498,2,13166513,2012-09-19T08:17:00Z
380498335,52.5207686,13.3800328,nurinfo,209498,2,13166513,2012-09-19T08:17:00Z
380498336,52.5208086,13.3800328,nurinfo,209498,2,13166513,2012-09-19T08:17:00Z
380498337,52.520862,13.3800488,nurinfo,209498,2,13166513,2012-09-19T08:17:01Z
380498366,52.5196119,13.3922413,tiototo,234873,3,12085184,2012-07-02T09:47:48Z
380498368,52.5165449,13.3853277,nurinfo,209498,2,15891358,2013-04-28T07:02:03Z
380498369,52.5165369,13.3851569,nurinfo,209498,2,15891358,2013-04-28T07:02:03Z
380498370,52.5165369,13.3849862,nurinfo,209498,2,15891358,2013-04-28T07:02:03Z
386775266,52.5198209,13.389464,tiototo,234873,2,12085184,2012-07-02T09:47:52Z
386778117,52.5172232,13.3879261,anbr,43566,3,29185491,2015-03-01T20:34:41Z
386817489,52.5153657,13.3895759,sunryser,717159,3,12129017,2012-07-06T10:54:31Z
386817492,52.5154231,13.3894043,nurinfo,209498,3,13805761,2012-11-09T07:21:46Z
386817494,52.5154701,13.3895416,nurinfo,209498,3,13805761,2012-11-09T07:21:46Z
386817497,52.5151828,13.3896103,nurinfo,209498,3,15891358,2013-04-28T07:02:02Z
386817499,52.5159589,13.3892896,nurinfo,209498,4,15891358,2013-04-28T07:02:01Z
387772991,52.5192528,13.3990046,Bot45715,111462,6,26482925,2014-11-01T14:44:50Z
410508273,52.516833,13.3827453,anbr,43566,6,34376083,2015-10-01T19:36:41Z
429572058,52.5209061,13.3964245,wasat,5453,4,9606599,2011-10-20T09:01:38Z
